bdb_cid,smiles,mw,alogp,tpsa,hbd,hba,rotb,rings,arom_rings,fsp3,formal_charge,heavy_atoms,globularity_proxy,scaffold
752,C1=CC=C(C=C1)CC(C(=O)O)N,165.19,0.641,63.31999999999999,2,2,3,1,1,0.2222222222222222,0,12,0.5,c1ccccc1
800,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)O)O,270.24,2.5768,90.9,3,5,1,3,3,0.0,0,20,0.8,O=c1c(-c2ccccc2)coc2ccccc12
801,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,254.24,2.8712,70.67,2,4,1,3,3,0.0,0,19,0.8421052631578947,O=c1c(-c2ccccc2)coc2ccccc12
802,C1C(COC2=C1C=CC(=C2)O)C3=CC=C(C=C3)O,242.27,2.8165,49.69,2,3,1,3,2,0.2,0,18,0.8888888888888888,c1ccc(C2COc3ccccc3C2)cc1
803,COC1=CC(=C2C(=C1)OC=C(C2=O)C3=CC=C(C=C3)O)O,284.27,2.8798,79.9,2,5,2,3,3,0.0625,0,21,0.7619047619047619,O=c1c(-c2ccccc2)coc2ccccc12
806,COC1=C(C2=C[N+]3=C(C=C2C=C1)C4=CC5=C(C=C4CC3)OCO5)OC,336.37,3.0963,40.8,0,4,2,5,3,0.25,1,25,0.84,c1ccc2c[n+]3c(cc2c1)-c1cc2c(cc1CC3)OCO2
808,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,458.38,2.2332,197.36999999999998,8,11,3,4,3,0.13636363636363635,0,33,0.6666666666666666,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1
809,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,290.27,1.5461,110.38000000000001,5,6,1,3,2,0.2,0,21,0.7619047619047619,c1ccc(C2CCc3ccccc3O2)cc1
810,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC,372.37,3.503,76.36000000000001,0,7,6,3,3,0.25,0,27,0.5925925925925926,O=c1cc(-c2ccccc2)oc2ccccc12
811,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC,402.4,3.5116,85.59000000000002,0,8,7,3,3,0.2857142857142857,0,29,0.5517241379310345,O=c1cc(-c2ccccc2)oc2ccccc12
813,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,290.27,1.5461,110.38000000000001,5,6,1,3,2,0.2,0,21,0.7619047619047619,c1ccc(C2CCc3ccccc3O2)cc1
814,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,306.27,1.2517,130.61,6,7,1,3,2,0.2,0,22,0.7272727272727273,c1ccc(C2CCc3ccccc3O2)cc1
815,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,442.38,2.5276,177.14,7,10,3,4,3,0.13636363636363635,0,32,0.6875,O=C(OC1Cc2ccccc2OC1c1ccccc1)c1ccccc1
816,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O)O,432.38,0.0499,170.04999999999998,6,10,4,4,3,0.2857142857142857,0,31,0.7096774193548387,O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)ccc12
824,C1=CC2=C(C=C1O)OC3=C2C(=O)OC4=C3C=CC(=C4)O,268.22,3.1036,83.81,2,5,0,4,4,0.0,0,20,0.85,O=c1oc2ccccc2c2oc3ccccc3c12
827,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,204.23,1.1223,79.11,3,2,3,2,2,0.18181818181818182,0,15,0.6,c1ccc2[nH]ccc2c1
828,CC(C)CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O)N,317.39,1.6532,108.21,4,3,7,2,2,0.4117647058823529,0,23,0.391304347826087,c1ccc2[nH]ccc2c1
829,C1=CC=C(C=C1)CC(C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O)N,351.41,1.8498,108.21,4,3,7,3,3,0.2,0,26,0.5769230769230769,O=C(CCc1ccccc1)NCCc1c[nH]c2ccccc12
830,CC(C)CC(C(=O)O)NC(=O)C(CC1=CNC2=CC=CC=C21)N,317.39,1.6532,108.21,4,3,7,2,2,0.4117647058823529,0,23,0.391304347826087,c1ccc2[nH]ccc2c1
831,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)C(CC2=CNC3=CC=CC=C32)N,182.42,1.3652,108.21,2,2,2,1,1,0.2,0,26,0.5769230769230769,O=C(CCc1c[nH]c2ccccc12)NCCc1ccccc1
832,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)O)N,390.44,2.3311,124.0,5,3,7,4,4,0.18181818181818182,0,29,0.6206896551724138,O=C(CCc1c[nH]c2ccccc12)NCCc1c[nH]c2ccccc12
833,CC(C)CC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)O)N,357.5,1.5062,121.52000000000001,4,4,11,0,0,0.8333333333333334,0,25,0.0,
834,CC(C)CC(C(=O)O)NC(=O)CN,188.23,-0.4394,92.42,3,3,5,0,0,0.75,0,13,0.0,
835,C1=CC=C(C=C1)CC(C(=O)O)NC(=O)CN,222.24,-0.2428,92.42,3,3,5,1,1,0.2727272727272727,0,16,0.375,c1ccccc1
836,CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N,278.35,1.1719,92.42,3,3,7,1,1,0.4666666666666667,0,20,0.3,c1ccccc1
837,C1CC(NC1)C(=O)NC(CCCN=C(N)N)C(=O)O,271.32,-1.6386,142.82999999999998,5,4,7,1,0,0.7272727272727273,0,19,0.2631578947368421,C1CCNC1
838,C1=CC=C(C=C1)CC(C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CC3=CC=CC=C3)C(=O)O)N,459.55,2.096,121.52000000000001,4,4,11,3,3,0.2222222222222222,0,34,0.5294117647058824,O=C(CCc1ccccc1)NC(Cc1ccccc1)C(=O)NCCc1ccccc1
840,C1=CC2=C(C=C1[N+](=O)[O-])S(=O)(=O)NC2=O,228.18,0.0269,106.38,1,5,1,2,1,0.0,0,15,0.6,O=C1NS(=O)(=O)c2ccccc21
859,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,270.24,2.5768,90.9,3,5,1,3,3,0.0,0,20,0.8,O=c1cc(-c2ccccc2)oc2ccccc12
860,C1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,254.24,2.8712,70.67,2,4,1,3,3,0.0,0,19,0.8421052631578947,O=c1cc(-c2ccccc2)oc2ccccc12
861,COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,300.27,2.5854,100.13000000000001,3,6,2,3,3,0.0625,0,22,0.7272727272727273,O=c1cc(-c2ccccc2)oc2ccccc12
862,C1=CC=C(C(=C1)C2=CC(=O)C3=C(O2)C=CC=C3O)O,254.24,2.8712,70.67,2,4,1,3,3,0.0,0,19,0.8421052631578947,O=c1cc(-c2ccccc2)oc2ccccc12
863,C1=CC2=C(C(=C1)O)C(=O)C=C(O2)C3=CC=C(C=C3)O,254.24,2.8712,70.67,2,4,1,3,3,0.0,0,19,0.8421052631578947,O=c1cc(-c2ccccc2)oc2ccccc12
864,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=CC(=C3)O)O,254.24,2.8712,70.67,2,4,1,3,3,0.0,0,19,0.8421052631578947,O=c1cc(-c2ccccc2)oc2ccccc12
865,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C=C3)O)O,254.24,2.8712,70.67,2,4,1,3,3,0.0,0,19,0.8421052631578947,O=c1cc(-c2ccccc2)oc2ccccc12
866,COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=CC=C3)OC,282.3,3.4772,48.67,0,4,3,3,3,0.11764705882352941,0,21,0.7619047619047619,O=c1cc(-c2ccccc2)oc2ccccc12
867,COC1=C(C=C2C(=C1)C(=O)C=C(O2)C3=CC=CC=C3)OC,282.29,3.4772,48.67,0,4,3,3,3,0.11764705882352941,0,21,0.7619047619047619,O=c1cc(-c2ccccc2)oc2ccccc12
868,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,222.24,3.46,30.21,0,2,1,3,3,0.0,0,17,0.9411764705882353,O=c1cc(-c2ccccc2)oc2ccccc12
869,COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O,284.27,2.8798,79.9,2,5,2,3,3,0.0625,0,21,0.7619047619047619,O=c1cc(-c2ccccc2)oc2ccccc12
870,C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=CC=C3O,238.24,3.1656,50.44,1,3,1,3,3,0.0,0,18,0.8888888888888888,O=c1cc(-c2ccccc2)oc2ccccc12
871,C1=CC=C2C(=C1)C(=O)C=C(O2)C3=CC=C(C=C3)O,238.24,3.1656,50.44,1,3,1,3,3,0.0,0,18,0.8888888888888888,O=c1cc(-c2ccccc2)oc2ccccc12
872,COC1=CC2=C(C=C1)OC(=CC2=O)C3=CC=C(C=C3)O,268.27,3.1742,59.67,1,4,2,3,3,0.0625,0,20,0.8,O=c1cc(-c2ccccc2)oc2ccccc12
873,COC1=CC2=C(C=C1)C(=O)C=C(O2)C3=CC=C(C=C3)O,268.27,3.1742,59.67,1,4,2,3,3,0.0625,0,20,0.8,O=c1cc(-c2ccccc2)oc2ccccc12
874,C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O,286.24,2.2824,111.13000000000001,4,6,1,3,3,0.0,0,21,0.7619047619047619,O=c1cc(-c2ccccc2)oc2ccccc12
875,COC1=C(C=C2C(=C1O)C(=O)C=C(O2)C3=CC(=C(C=C3)O)O)O,316.27,2.291,120.36000000000001,4,7,2,3,3,0.0625,0,23,0.6956521739130435,O=c1cc(-c2ccccc2)oc2ccccc12
876,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O)O)O)O,286.24,2.2824,111.13000000000001,4,6,1,3,3,0.0,0,21,0.7619047619047619,O=c1cc(-c2ccccc2)oc2ccccc12
877,C1=C(C=C(C(=C1O)O)O)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,302.24,1.988,131.35999999999999,5,7,1,3,3,0.0,0,22,0.7272727272727273,O=c1cc(-c2ccccc2)oc2ccccc12
878,C1=CC=C(C(=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,270.24,2.5768,90.9,3,5,1,3,3,0.0,0,20,0.8,O=c1cc(-c2ccccc2)oc2ccccc12
879,C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C=C3)O)O)O,270.24,2.5768,90.9,3,5,1,3,3,0.0,0,20,0.8,O=c1cc(-c2ccccc2)oc2ccccc12
880,COC1=CC=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)OC)OC,312.32,3.4858,57.900000000000006,0,5,4,3,3,0.16666666666666666,0,23,0.6956521739130435,O=c1cc(-c2ccccc2)oc2ccccc12
881,C1=CC=C(C(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,286.24,2.2824,111.13000000000001,4,6,1,3,3,0.0,0,21,0.7619047619047619,O=c1cc(-c2ccccc2)oc2ccccc12
882,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,286.24,2.2824,111.13000000000001,4,6,1,3,3,0.0,0,21,0.7619047619047619,O=c1cc(-c2ccccc2)oc2ccccc12
883,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)O)O)O,318.24,1.6936,151.59,6,8,1,3,3,0.0,0,23,0.6956521739130435,O=c1cc(-c2ccccc2)oc2ccccc12
884,C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)O)O,302.24,1.988,131.36,5,7,1,3,3,0.0,0,22,0.7272727272727273,O=c1cc(-c2ccccc2)oc2ccccc12
885,COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,316.27,2.291,120.36000000000001,4,7,2,3,3,0.0625,0,23,0.6956521739130435,O=c1cc(-c2ccccc2)oc2ccccc12
886,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,286.24,2.2824,111.13000000000001,4,6,1,3,3,0.0,0,21,0.7619047619047619,O=c1cc(-c2ccccc2)oc2ccccc12
887,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,302.24,1.988,131.36,5,7,1,3,3,0.0,0,22,0.7272727272727273,O=c1cc(-c2ccccc2)oc2ccccc12
888,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,318.24,1.6936,151.58999999999997,6,8,1,3,3,0.0,0,23,0.6956521739130435,O=c1cc(-c2ccccc2)oc2ccccc12
889,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C(=C(C=C3O2)O)O)O)O)O)O,318.24,1.6936,151.59,6,8,1,3,3,0.0,0,23,0.6956521739130435,O=c1cc(-c2ccccc2)oc2ccccc12
890,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=CC(=C3)O)O)O)O,286.24,2.2824,111.13000000000001,4,6,1,3,3,0.0,0,21,0.7619047619047619,O=c1cc(-c2ccccc2)oc2ccccc12
891,C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O,270.24,2.5768,90.9,3,5,1,3,3,0.0,0,20,0.8,O=c1cc(-c2ccccc2)oc2ccccc12
892,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,288.26,2.2155,107.22000000000001,4,6,1,3,2,0.13333333333333333,0,21,0.7619047619047619,O=C1CC(c2ccccc2)Oc2ccccc21
893,C1C(OC2=CC=CC=C2C1=O)C3=CC=CC=C3,224.26,3.3931,26.3,0,2,1,3,2,0.13333333333333333,0,17,0.9411764705882353,O=C1CC(c2ccccc2)Oc2ccccc21
894,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,302.28,2.5185,96.22000000000001,3,6,2,3,2,0.1875,0,22,0.7272727272727273,O=C1CC(c2ccccc2)Oc2ccccc21
895,COC1=C(C=CC(=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,302.28,2.5185,96.22000000000001,3,6,2,3,2,0.1875,0,22,0.7272727272727273,O=C1CC(c2ccccc2)Oc2ccccc21
896,C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O,256.26,2.8043,66.76,2,4,1,3,2,0.13333333333333333,0,19,0.8421052631578947,O=C1CC(c2ccccc2)Oc2ccccc21
897,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3,256.26,2.8043,66.76,2,4,1,3,2,0.13333333333333333,0,19,0.8421052631578947,O=C1CC(c2ccccc2)Oc2ccccc21
898,C1=CC(=C(C=C1C2C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,288.26,1.4807,107.22000000000001,4,6,1,3,2,0.13333333333333333,0,21,0.7619047619047619,O=C1CC(c2ccccc2)Oc2ccccc21
899,COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O,482.44,2.3627,155.14000000000001,5,10,4,5,3,0.24,0,35,0.7428571428571429,O=C1CC(c2ccc3c(c2)OC(c2ccccc2)CO3)Oc2ccccc21
900,C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,304.25,1.1863,127.45000000000002,5,7,1,3,2,0.13333333333333333,0,22,0.7272727272727273,O=C1CC(c2ccccc2)Oc2ccccc21
901,C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O)O,272.26,2.4051,97.99000000000001,4,5,3,2,2,0.0,0,20,0.6,O=C(C=Cc1ccccc1)c1ccccc1
902,C1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2,208.26,3.5827,17.07,0,1,3,2,2,0.0,0,16,0.75,O=C(C=Cc1ccccc1)c1ccccc1
903,C1=CC=C(C(=C1)C(=O)C=CC2=CC(=CC=C2)O)O,240.26,2.9939,57.53,2,3,3,2,2,0.0,0,18,0.6666666666666666,O=C(C=Cc1ccccc1)c1ccccc1
904,C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2O)O)O)O)O,288.26,2.1107,118.22000000000001,5,6,3,2,2,0.0,0,21,0.5714285714285714,O=C(C=Cc1ccccc1)c1ccccc1
905,C1=CC=C(C=C1)C=CC(=O)C2=CC=C(C=C2)O,224.26,3.2883,37.3,1,2,3,2,2,0.0,0,17,0.7058823529411765,O=C(C=Cc1ccccc1)c1ccccc1
906,C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O,256.26,2.6995,77.76,3,4,3,2,2,0.0,0,19,0.631578947368421,O=C(C=Cc1ccccc1)c1ccccc1
907,C1=CC=C(C(=C1)C=CC(=O)C2=C(C=C(C=C2)O)O)O,256.26,2.6995,77.76,3,4,3,2,2,0.0,0,19,0.631578947368421,O=C(C=Cc1ccccc1)c1ccccc1
908,C1=CC(=CC=C1C=CC(=O)C2=C(C=CC(=C2)O)O)O,256.26,2.6995,77.76,3,4,3,2,2,0.0,0,19,0.631578947368421,O=C(C=Cc1ccccc1)c1ccccc1
909,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,274.27,2.3245,97.99000000000001,4,5,4,2,2,0.13333333333333333,0,20,0.6,O=C(CCc1ccccc1)c1ccccc1
910,C1=CC(=C(C=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O)O)O,287.25,2.9089,112.45000000000002,5,5,1,3,3,0.0,1,21,0.7619047619047619,c1ccc(-c2ccc3ccccc3[o+]2)cc1
911,C1=CC(=CC=C1C2=C(C=C3C(=CC(=CC3=[O+]2)O)O)O)O,287.25,3.203,92.22000000000001,4,4,1,3,3,0.0,1,20,0.8,c1ccc(-c2ccc3ccccc3[o+]2)cc1
912,CC(=O)OCC1C(C(C(C(O1)OC2=CC(=C3C(=C2)OC=C(C3=O)C4=CC=C(C=C4)O)O)O)O)O,474.42,0.6207,176.11999999999998,5,11,5,4,3,0.30434782608695654,0,34,0.6470588235294118,O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)ccc12
913,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O,284.27,2.8798,79.9,2,5,2,3,3,0.0625,0,21,0.7619047619047619,O=c1c(-c2ccccc2)coc2ccccc12
914,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OC,282.3,3.4772,48.67,0,4,3,3,3,0.11764705882352941,0,21,0.7619047619047619,O=c1c(-c2ccccc2)coc2ccccc12
915,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,268.27,3.1742,59.67,1,4,2,3,3,0.0625,0,20,0.8,O=c1c(-c2ccccc2)coc2ccccc12
916,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)O,284.27,2.8798,79.9,2,5,2,3,3,0.0625,0,21,0.7619047619047619,O=c1c(-c2ccccc2)coc2ccccc12
917,COC1=C(C=C2C(=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O)OC4C(C(C(C(O4)CO)O)O)O,446.41,0.3529,159.05,5,10,5,4,3,0.3181818181818182,0,32,0.6875,O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)ccc12
918,C1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O,238.24,3.1656,50.44,1,3,1,3,3,0.0,0,18,0.8888888888888888,O=c1c(-c2ccccc2)coc2ccccc12
919,C1=CC=C(C=C1)C2=COC3=CC=CC=C3C2=O,222.24,3.46,30.21,0,2,1,3,3,0.0,0,17,0.9411764705882353,O=c1c(-c2ccccc2)coc2ccccc12
920,C1=CC(=CC=C1C2=COC3=CC(=C(C=C3C2=O)O)O)O,270.24,2.5768,90.9,3,5,1,3,3,0.0,0,20,0.8,O=c1c(-c2ccccc2)coc2ccccc12
921,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3O)O)O,270.24,2.5768,90.9,3,5,1,3,3,0.0,0,20,0.8,O=c1c(-c2ccccc2)coc2ccccc12
922,C1=CC(=C(C=C1C2=COC3=C(C2=O)C=CC(=C3)O)O)O,270.24,2.5768,90.9,3,5,1,3,3,0.0,0,20,0.8,O=c1c(-c2ccccc2)coc2ccccc12
923,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O,228.25,2.9738,60.69,3,3,2,2,2,0.0,0,17,0.7058823529411765,C(=Cc1ccccc1)c1ccccc1
924,C1=CC(=C(C=C1C=C2C(=O)C3=C(O2)C=C(C=C3)O)O)O,270.24,2.4196,86.99000000000001,3,5,1,3,2,0.0,0,20,0.75,O=C1C(=Cc2ccccc2)Oc2ccccc21
925,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2,196.2,2.9462,30.21,0,2,0,3,3,0.0,0,15,0.9333333333333333,O=c1c2ccccc2oc2ccccc12
926,COC1=CC=C(C=C1)O,124.14,1.4008,29.46,1,2,1,1,1,0.14285714285714285,0,9,0.6666666666666666,c1ccccc1
927,CC=C(C)C(=O)OC1CC2C(CC=C3C2(CCC(C3)OC4CC(C(C(O4)C)OC5CC(C(C(O5)C)OC6C(C(C(C(O6)C)O)OC)O)OC)OC)C)C7(C1(C(CC7)C(=O)C)C)O,879.09,4.6942,187.13,3,15,12,7,0,0.8723404255319149,0,62,0.5645161290322581,C1=C2CC(OC3CCC(OC4CCC(OC5CCCCO5)CO4)CO3)CCC2C2CCC3CCCC3C2C1
928,CC=C(C)C(=O)OC1CC2C(CC=C3C2(CCC(C3)O)C)C4(C1(C(CC4)C(=O)C)C)O,430.59,4.1181,83.83,2,5,3,4,0,0.7692307692307693,0,31,0.5483870967741935,C1=C2CCCCC2C2CCC3CCCC3C2C1
929,C1=CC=C2C(=C1)C=CC=C2C(=O)O,172.18,2.538,37.3,1,1,1,2,2,0.0,0,13,0.7692307692307693,c1ccc2ccccc2c1
930,C1=CC2=C(C(=C1)C=O)C(=CC=C2)C(=O)O,200.19,2.3505,54.370000000000005,1,2,2,2,2,0.0,0,15,0.6666666666666666,c1ccc2ccccc2c1
931,CC12C3C4C(C(C1(CC5C2(O5)C(=O)O3)O)C(=O)O4)C(C)(C)O,310.3,-0.8672,105.59,2,7,1,5,0,0.8666666666666667,0,22,0.6363636363636364,O=C1OC2CC1C1CC3OC34C(=O)OC2C14
932,C1OC2=C(O1)C=C(C=C2)C(=O)O,166.13,1.1135,55.760000000000005,1,3,1,2,1,0.125,0,12,0.75,c1ccc2c(c1)OCO2
933,C=C1C(O)CCC(C)=CC2OC(=O)C(C)C2CC1OC(C)=O,308.37,2.1431,72.83000000000001,1,5,1,2,0,0.6470588235294118,0,22,0.5909090909090909,C=C1CCCC=CC2OC(=O)CC2CC1
934,COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,383.38,2.8843,86.33000000000001,1,6,7,3,3,0.25,0,26,0.5769230769230769,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1
935,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,490.63,3.074,124.68,3,5,7,3,1,0.5416666666666666,0,34,0.5,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)N2CC=CC2=O)cc1
936,CCOC(=O)CC(C(=O)OCC)SP(=S)(OC)OC,330.36,2.1218,71.06000000000002,0,8,9,0,0,0.8,0,19,0.0,
937,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C,241.29,3.74524,49.33,2,2,3,2,2,0.13333333333333333,0,18,0.6666666666666666,c1ccc(Nc2ccccc2)cc1
938,CC1=CC=CN2C1=NC=C(C2=O)C3=NNN=N3,228.22,0.18302,88.83,1,6,1,3,3,0.1,0,17,0.8823529411764706,O=c1c(-c2nn[nH]n2)cnc2ccccn12
939,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,416.14,6.4548,27.05,0,3,6,3,3,0.16666666666666666,0,25,0.68,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1
940,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,258.23,2.3096,83.83000000000001,2,4,3,2,2,0.0,0,19,0.631578947368421,O=C(Oc1ccccc1)c1ccccc1
941,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,282.22,3.5422,62.22,2,3,3,2,2,0.07692307692307693,0,20,0.6,c1ccc(Nc2ccccn2)cc1
942,C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,296.15,4.3641,49.33,2,2,4,2,2,0.07142857142857142,0,19,0.631578947368421,c1ccc(Nc2ccccc2)cc1
946,CC1=CCCC(=CC2C(CC1)C(=C)C(=O)O2)C,232.32,3.5508,26.3,0,2,0,2,0,0.5333333333333333,0,17,0.7647058823529411,C=C1C(=O)OC2C=CCCC=CCCC12
947,CC[N+](CC)(CC1=CC=CC=C1)CC(=O)NC2=C(C=CC=C2C)C.C1=CC=C2C(=C1)C(=NS2(=O)=O)[O-],507.66,3.79454,98.66,1,4,7,4,3,0.2857142857142857,0,36,0.5833333333333334,O=C(C[NH2+]Cc1ccccc1)Nc1ccccc1.O=S1(=O)N=Cc2ccccc21
948,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,328.5,6.5489,37.3,1,1,14,0,0,0.4090909090909091,0,24,0.0,
949,CCCCCC(=O)NC1CCOC1=O,199.25,0.9984,55.4,1,3,5,1,0,0.8,0,14,0.35714285714285715,O=C1CCCO1
950,CCCCCC(=O)CC(=O)NC1CCOC1=O,241.29,0.9576,72.47,1,4,7,1,0,0.75,0,17,0.29411764705882354,O=C1CCCO1
952,CCCC(=O)NC1CCOC1=O,171.2,0.2182,55.4,1,3,3,1,0,0.75,0,12,0.4166666666666667,O=C1CCCO1
953,CC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,314.47,4.7235,34.14,0,2,1,4,0,0.8095238095238095,0,23,0.7391304347826086,O=C1C=C2CCC3C4CCCC4CCC3C2CC1
954,C1=CC=C(C(=C1)C(=O)O)O,138.12,1.0904,57.53,2,2,1,1,1,0.0,0,10,0.6,c1ccccc1
955,C1CCN2CC3CC(C2C1)CN4C3CCCC4,234.39,2.3451,6.48,0,2,0,4,0,1.0,0,17,1.0,C1CCN2CC3CC(CN4CCCCC34)C2C1
956,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O,397.64,-1.6561,128.84,5,8,5,2,0,1.0,0,23,0.4782608695652174,C1CCC(OC2CCCO2)OC1
957,CCCCCCCC1=C(C(=O)C2=CC=CC=C2N1)O,259.35,3.7466,53.09,2,2,6,2,2,0.4375,0,19,0.5263157894736842,O=c1cc[nH]c2ccccc12
958,CCCC1=CNC(=S)NC1=O,170.24,1.38499,48.65,2,2,2,1,1,0.42857142857142855,0,11,0.5454545454545454,O=c1cc[nH]c(=S)[nH]1
